x	CH1	Source	CH1_
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.7
		1.05E-04	0.68
		1.05E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.68
		1.06E-04	0.7
		1.06E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.7
		1.07E-04	0.7
		1.07E-04	0.68
		1.07E-04	0.68
		1.07E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.68
		1.08E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.68
		1.09E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.7
		1.10E-04	0.68
		1.10E-04	0.68
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.68
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.68
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.11E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.72
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.68
		1.12E-04	0.68
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.12E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.68
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.68
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.72
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.68
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.68
		1.13E-04	0.68
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.68
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.68
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.13E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.68
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.14E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.68
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.68
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.15E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.68
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.72
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.68
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.68
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.68
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.7
		1.16E-04	0.68
		1.16E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.68
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.68
		1.17E-04	0.7
		1.17E-04	0.68
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.68
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.68
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.68
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
		1.17E-04	0.7
